SPCD,DO_BH,HT_TOT,TT_DW_CRM,COMMON_NAME
318,5.8,49.6,171.05,sugar maple
318,10.5,81.1,877.57,sugar maple
318,7.0,59.6,282.28,sugar maple
318,8.2,67.8,421.0,sugar maple
318,3.6,33.0,54.48,sugar maple
318,6.5,62.8,219.31,sugar maple
318,5.8,55.2,172.79,sugar maple
318,8.2,58.1,344.34,sugar maple
318,9.0,59.8,498.32,sugar maple
318,7.0,66.4,329.25,sugar maple
318,6.1,56.5,185.43,sugar maple
318,8.2,70.7,481.36,sugar maple
318,13.2,79.0,1258.41,sugar maple
318,15.7,91.7,2158.98,sugar maple
318,16.9,84.6,2254.79,sugar maple
318,18.2,73.8,2223.12,sugar maple
318,20.0,83.9,2839.01,sugar maple
318,22.0,77.3,3400.17,sugar maple
318,23.6,91.9,4352.29,sugar maple
318,16.7,79.4,2007.67,sugar maple
318,24.4,89.5,4680.49,sugar maple
318,25.0,88.6,4920.32,sugar maple
318,19.8,83.8,2787.3,sugar maple
318,22.5,85.9,3869.35,sugar maple
318,18.2,82.3,2422.34,sugar maple
318,20.6,91.7,3343.43,sugar maple
318,6.1,55.3,149.13,sugar maple
318,5.8,53.8,163.42,sugar maple
318,5.2,52.2,153.19,sugar maple
318,5.2,61.3,161.73,sugar maple
318,4.8,56.2,109.65,sugar maple
318,4.2,43.8,79.25,sugar maple
318,4.4,46.8,88.74,sugar maple
318,6.3,55.7,239.76,sugar maple
318,6.1,51.3,194.58,sugar maple
318,8.6,73.2,586.99,sugar maple
318,9.9,73.5,710.42,sugar maple
318,5.4,55.8,135.49,sugar maple
318,4.0,47.1,70.39,sugar maple
318,5.9,59.1,237.94,sugar maple
318,5.9,54.7,209.85,sugar maple
318,5.5,55.8,176.74,sugar maple
318,4.0,41.7,70.39,sugar maple
318,4.0,29.8,70.39,sugar maple
318,5.5,47.2,156.29,sugar maple
318,7.0,61.5,316.58,sugar maple
318,6.9,61.1,313.89,sugar maple
318,7.3,60.0,332.21,sugar maple
318,6.2,64.4,278.2,sugar maple
318,21.9,80.3,3617.65,sugar maple
318,25.8,80.0,6322.34,sugar maple
318,8.2,56.1,361.6,sugar maple
318,5.6,57.9,143.36,sugar maple
318,7.0,69.9,245.42,sugar maple
318,7.7,59.2,309.8,sugar maple
318,9.0,37.2,455.02,sugar maple
318,7.8,56.2,405.88,sugar maple
318,5.1,51.1,132.15,sugar maple
318,6.2,73.1,237.49,sugar maple
318,5.1,49.3,116.62,sugar maple
318,6.4,71.3,309.68,sugar maple
318,8.5,79.2,602.55,sugar maple
318,7.5,62.1,409.52,sugar maple
318,7.8,68.4,463.41,sugar maple
318,12.0,71.0,1060.59,sugar maple
318,6.4,55.3,294.95,sugar maple
318,4.6,46.2,98.87,sugar maple
318,7.4,61.5,323.18,sugar maple
318,6.7,44.5,201.09,sugar maple
318,8.6,55.0,436.04,sugar maple
318,5.3,49.5,125.81,sugar maple
318,6.8,48.4,237.6,sugar maple
318,8.0,61.1,415.59,sugar maple
318,7.9,61.6,432.2,sugar maple
318,6.1,51.7,238.99,sugar maple
318,7.7,56.8,402.37,sugar maple
318,7.2,45.3,302.27,sugar maple
318,15.9,67.1,2039.87,sugar maple
318,4.6,40.1,98.87,sugar maple
318,16.5,67.3,2308.96,sugar maple
318,18.2,74.7,2717.6,sugar maple
318,11.0,58.5,872.9,sugar maple
318,3.2,27.5,40.92,sugar maple
318,12.8,61.6,1157.63,sugar maple
318,11.9,103.4,1507.74,sugar maple
318,12.3,92.9,1523.93,sugar maple
318,4.8,50.7,109.65,sugar maple
318,6.6,30.5,147.48,sugar maple
318,9.1,75.9,773.13,sugar maple
318,13.4,41.8,857.2,sugar maple
318,26.3,92.6,6833.34,sugar maple
318,6.5,35.6,196.98,sugar maple
318,8.9,62.5,696.53,sugar maple
318,8.1,70.8,522.02,sugar maple
318,9.2,45.2,491.55,sugar maple
318,11.4,46.5,934.73,sugar maple
318,10.9,70.2,975.06,sugar maple
318,12.2,63.7,1177.36,sugar maple
318,12.2,77.2,1382.06,sugar maple
318,13.8,45.5,1266.34,sugar maple
318,14.0,56.7,1514.14,sugar maple
318,13.1,85.9,1881.55,sugar maple
318,18.8,62.4,2650.5,sugar maple
318,17.5,68.0,2557.14,sugar maple
318,19.3,81.7,3686.47,sugar maple
318,20.4,79.6,3899.8,sugar maple
318,24.5,60.6,4430.36,sugar maple
318,30.1,86.3,9086.28,sugar maple
318,31.4,76.9,8952.21,sugar maple
318,8.8,57.8,495.28,sugar maple
318,15.2,72.3,2085.54,sugar maple
318,11.5,66.4,925.28,sugar maple
318,4.4,49.0,88.74,sugar maple
318,11.0,81.2,1131.68,sugar maple
318,3.6,54.3,54.48,sugar maple
318,17.3,64.4,2421.59,sugar maple
318,16.6,73.4,2479.46,sugar maple
318,14.1,67.2,1418.26,sugar maple
318,22.2,100.1,5187.39,sugar maple
318,4.2,41.5,79.25,sugar maple
318,10.9,61.2,861.14,sugar maple
318,14.5,82.1,2196.11,sugar maple
318,13.3,57.9,1360.11,sugar maple
318,12.7,70.3,1297.43,sugar maple
318,3.3,34.1,44.1,sugar maple
318,9.6,56.4,632.04,sugar maple
318,19.8,76.9,3448.88,sugar maple
318,19.8,67.1,2893.15,sugar maple
318,25.6,78.1,5570.43,sugar maple
318,3.1,25.2,37.89,sugar maple
318,6.0,62.6,232.55,sugar maple
318,5.1,39.6,112.96,sugar maple
318,5.7,53.0,181.11,sugar maple
318,15.9,71.8,2247.8,sugar maple
318,3.3,27.5,44.1,sugar maple
318,5.3,39.7,111.52,sugar maple
318,28.0,104.7,8531.35,sugar maple
318,19.8,84.6,3856.67,sugar maple
318,4.8,41.7,109.65,sugar maple
318,3.5,36.4,50.88,sugar maple
318,15.8,80.0,2583.18,sugar maple
318,8.8,66.0,681.34,sugar maple
318,3.6,38.4,54.48,sugar maple
318,14.3,86.2,1970.29,sugar maple
318,7.9,52.5,359.45,sugar maple
318,11.5,79.0,1298.67,sugar maple
318,14.8,90.8,2170.63,sugar maple
318,8.4,63.3,558.78,sugar maple
318,4.6,33.3,98.87,sugar maple
318,4.7,35.8,104.18,sugar maple
318,5.5,43.0,111.94,sugar maple
318,6.2,33.8,116.51,sugar maple
318,7.8,42.4,318.34,sugar maple
318,5.8,35.8,130.22,sugar maple
318,5.0,42.5,102.48,sugar maple
318,6.8,53.3,264.0,sugar maple
318,9.1,56.0,607.71,sugar maple
318,9.6,59.3,619.68,sugar maple
318,9.1,62.7,661.73,sugar maple
318,10.5,61.7,807.41,sugar maple
318,12.5,46.1,941.01,sugar maple
318,10.6,50.5,721.05,sugar maple
318,10.9,60.1,812.74,sugar maple
318,10.7,63.0,956.88,sugar maple
318,12.8,57.0,1265.47,sugar maple
318,10.4,71.2,947.97,sugar maple
318,12.5,70.7,1388.89,sugar maple
318,15.8,53.3,1777.99,sugar maple
318,15.9,60.1,1947.3,sugar maple
318,15.1,48.2,1557.77,sugar maple
318,13.2,66.4,1426.73,sugar maple
318,16.2,67.1,2156.53,sugar maple
318,14.0,64.5,1594.08,sugar maple
318,12.4,82.2,1478.54,sugar maple
318,14.4,67.9,1779.05,sugar maple
318,17.3,64.0,2456.99,sugar maple
318,21.0,58.0,3142.04,sugar maple
318,17.1,66.0,2111.32,sugar maple
318,23.5,81.6,5216.29,sugar maple
318,17.1,83.9,2776.94,sugar maple
318,18.7,83.3,3231.67,sugar maple
318,26.1,67.6,5605.62,sugar maple
318,24.7,69.8,5092.92,sugar maple
318,24.8,82.1,6121.53,sugar maple
318,28.0,67.7,6729.9,sugar maple
318,14.4,60.0,1587.48,sugar maple
318,11.8,65.4,1208.31,sugar maple
318,8.6,69.2,583.37,sugar maple
318,8.5,73.0,610.24,sugar maple
318,12.6,42.2,788.52,sugar maple
318,17.4,69.7,2503.57,sugar maple
318,18.0,56.1,2380.48,sugar maple
318,18.1,94.8,3320.21,sugar maple
318,17.3,90.6,2842.11,sugar maple
318,8.1,70.9,604.89,sugar maple
318,17.6,86.7,2924.53,sugar maple
318,8.7,66.2,646.07,sugar maple
318,12.8,77.1,1487.48,sugar maple
318,13.1,81.7,1613.64,sugar maple
318,16.4,87.9,2602.13,sugar maple
318,15.0,87.8,2226.4,sugar maple
318,18.6,53.7,2332.15,sugar maple
318,9.1,60.4,607.71,sugar maple
318,9.4,84.2,779.41,sugar maple
318,5.3,46.3,124.3,sugar maple
318,17.5,86.8,3066.51,sugar maple
318,25.3,92.6,6467.93,sugar maple
318,9.5,66.6,711.78,sugar maple
318,5.3,46.3,124.3,sugar maple
318,6.7,51.0,271.42,sugar maple
318,15.8,90.2,2500.78,sugar maple
318,5.0,39.4,89.26,sugar maple
318,5.5,61.5,177.02,sugar maple
318,6.1,35.6,166.58,sugar maple
318,2.5,27.6,22.47,sugar maple
318,11.7,80.6,1273.93,sugar maple
318,18.5,85.6,3386.03,sugar maple
318,17.2,70.6,2558.68,sugar maple
318,17.3,54.5,2161.63,sugar maple
318,26.0,92.8,7105.27,sugar maple
318,20.0,76.4,3665.11,sugar maple
318,11.3,65.8,1031.32,sugar maple
318,9.1,65.8,651.15,sugar maple
318,1.3,19.7,4.62,sugar maple
318,2.3,27.2,18.36,sugar maple
318,8.6,58.6,531.85,sugar maple
318,4.2,42.8,79.25,sugar maple
318,6.2,60.3,247.93,sugar maple
318,4.0,39.6,70.39,sugar maple
318,8.8,53.3,524.18,sugar maple
318,11.7,45.5,856.49,sugar maple
371,10.3,68.7,766.13,yellow birch
371,10.2,66.0,697.74,yellow birch
371,10.2,70.3,764.51,yellow birch
371,10.3,71.3,686.96,yellow birch
371,9.8,68.6,599.22,yellow birch
371,10.2,74.7,705.99,yellow birch
371,9.8,75.0,709.99,yellow birch
371,9.8,68.6,595.25,yellow birch
371,9.9,62.5,658.05,yellow birch
371,9.8,75.0,670.9,yellow birch
371,10.2,70.8,727.43,yellow birch
371,10.3,68.7,741.54,yellow birch
371,10.5,70.0,773.49,yellow birch
371,9.7,68.7,633.38,yellow birch
371,9.9,54.9,668.78,yellow birch
371,9.8,74.9,738.1,yellow birch
371,10.0,71.7,745.97,yellow birch
371,10.5,72.0,748.77,yellow birch
371,10.0,61.6,634.78,yellow birch
371,10.4,76.7,840.8,yellow birch
371,10.1,76.5,793.01,yellow birch
371,10.1,76.5,712.51,yellow birch
371,10.4,64.8,704.62,yellow birch
371,10.4,58.0,648.58,yellow birch
371,10.4,64.8,710.03,yellow birch
371,11.7,50.0,796.92,yellow birch
371,12.0,53.0,855.11,yellow birch
371,26.0,85.0,5623.75,yellow birch
371,11.0,71.0,807.74,yellow birch
371,11.3,72.0,783.65,yellow birch
371,11.0,74.7,831.33,yellow birch
371,26.0,89.0,5874.34,yellow birch
371,26.0,87.0,5737.31,yellow birch
371,26.2,91.0,6063.73,yellow birch
371,28.0,88.0,6737.06,yellow birch
371,28.1,86.1,6665.01,yellow birch
371,28.8,76.5,6280.19,yellow birch
371,29.0,79.0,6551.57,yellow birch
371,10.6,64.2,763.04,yellow birch
371,10.9,60.0,649.56,yellow birch
371,11.3,61.0,820.52,yellow birch
371,11.4,63.2,788.91,yellow birch
371,10.9,70.0,878.62,yellow birch
371,10.7,71.5,754.95,yellow birch
371,10.6,69.8,839.58,yellow birch
371,11.0,74.8,965.15,yellow birch
371,10.8,76.0,764.59,yellow birch
371,11.0,78.0,826.63,yellow birch
371,11.3,75.1,828.09,yellow birch
371,11.5,64.0,884.29,yellow birch
371,25.8,82.3,5411.5,yellow birch
371,26.2,91.0,6063.73,yellow birch
371,28.1,86.1,6651.07,yellow birch
371,11.0,71.0,808.93,yellow birch
371,11.3,75.1,833.11,yellow birch
371,6.9,69.0,357.43,yellow birch
371,8.8,72.0,540.31,yellow birch
371,8.5,66.0,491.21,yellow birch
371,7.0,57.0,325.48,yellow birch
371,9.9,82.6,835.47,yellow birch
371,11.4,81.1,1124.09,yellow birch
371,14.7,87.8,2018.68,yellow birch
371,10.9,78.4,1045.85,yellow birch
371,11.2,75.5,1077.51,yellow birch
371,8.3,74.8,568.3,yellow birch
371,11.1,83.5,1118.36,yellow birch
371,10.5,75.1,928.42,yellow birch
371,13.5,84.2,1663.43,yellow birch
371,9.6,84.9,850.77,yellow birch
371,8.5,73.8,602.49,yellow birch
371,8.3,73.9,573.67,yellow birch
371,13.4,75.9,1460.22,yellow birch
371,11.6,77.9,1063.86,yellow birch
371,14.3,86.4,1863.65,yellow birch
371,13.3,90.1,1666.61,yellow birch
371,14.6,82.5,1944.1,yellow birch
371,15.1,81.9,2055.26,yellow birch
371,10.4,75.8,875.83,yellow birch
371,17.5,77.5,2516.79,yellow birch
371,5.7,53.8,200.8,yellow birch
371,7.5,69.4,440.7,yellow birch
371,8.2,72.1,554.3,yellow birch
371,10.6,77.2,906.24,yellow birch
371,9.3,79.1,761.53,yellow birch
371,7.4,75.1,428.06,yellow birch
371,6.7,68.5,327.35,yellow birch
371,10.2,77.0,850.31,yellow birch
371,8.7,75.4,592.55,yellow birch
371,5.3,55.3,133.24,yellow birch
371,6.0,63.8,241.79,yellow birch
371,6.2,66.6,229.53,yellow birch
371,18.8,81.6,3042.98,yellow birch
371,14.7,79.5,1827.47,yellow birch
371,16.8,80.5,2436.64,yellow birch
371,12.4,73.2,1265.11,yellow birch
371,19.0,77.3,3002.59,yellow birch
371,18.1,79.2,2793.92,yellow birch
371,15.1,75.9,1827.93,yellow birch
371,8.7,73.7,609.55,yellow birch
371,9.2,66.8,651.22,yellow birch
371,16.7,74.9,2248.67,yellow birch
371,5.4,71.5,161.78,yellow birch
371,19.1,67.0,2589.23,yellow birch
371,13.8,65.4,1325.18,yellow birch
371,13.7,60.7,1266.21,yellow birch
371,21.3,73.4,3609.15,yellow birch
371,16.7,69.0,2229.87,yellow birch
371,17.9,65.6,2636.85,yellow birch
371,22.4,72.7,4242.68,yellow birch
371,12.3,70.8,1107.65,yellow birch
371,17.9,73.9,2452.58,yellow birch
371,19.8,76.9,3256.88,yellow birch
371,19.9,71.6,3140.83,yellow birch
371,17.4,90.6,2988.88,yellow birch
371,18.2,71.1,2476.49,yellow birch
371,19.7,66.9,2836.7,yellow birch
371,21.7,73.5,3875.6,yellow birch
371,11.9,69.8,1050.13,yellow birch
371,14.3,70.1,1508.15,yellow birch
371,12.6,53.4,970.4,yellow birch
371,8.8,37.1,333.68,yellow birch
371,5.1,29.8,149.65,yellow birch
371,3.7,37.1,51.84,yellow birch
371,13.2,67.7,1142.18,yellow birch
371,4.7,40.9,91.19,yellow birch
371,3.6,37.7,48.59,yellow birch
371,4.4,41.3,78.04,yellow birch
371,6.1,59.9,292.41,yellow birch
371,4.5,55.3,82.29,yellow birch
371,7.0,59.7,352.25,yellow birch
371,2.9,31.0,29.18,yellow birch
371,3.3,32.0,39.58,yellow birch
371,3.8,29.4,55.21,yellow birch
371,2.6,17.9,22.56,yellow birch
371,3.0,22.1,31.61,yellow birch
371,2.5,25.9,20.57,yellow birch
371,8.4,37.1,311.67,yellow birch
371,2.6,24.0,22.56,yellow birch
371,2.6,23.4,22.56,yellow birch
371,2.9,22.6,29.18,yellow birch
371,5.5,44.9,87.84,yellow birch
371,2.1,25.3,13.65,yellow birch
371,7.7,60.0,343.53,yellow birch
371,8.1,65.0,397.09,yellow birch
371,2.4,28.9,18.69,yellow birch
371,5.5,61.0,173.75,yellow birch
371,4.3,44.0,73.91,yellow birch
371,7.2,56.8,292.42,yellow birch
371,6.5,63.0,250.93,yellow birch
371,8.3,62.0,416.06,yellow birch
371,6.5,52.3,152.88,yellow birch
371,10.0,54.0,657.83,yellow birch
371,10.0,44.0,657.83,yellow birch
371,13.2,58.0,1186.04,yellow birch
371,7.2,43.0,224.66,yellow birch
371,12.0,54.0,840.04,yellow birch
371,11.0,65.5,821.23,yellow birch
371,12.7,51.5,983.09,yellow birch
371,7.9,51.0,424.18,yellow birch
371,6.3,47.1,197.87,yellow birch
371,14.4,50.5,1247.22,yellow birch
371,5.1,58.0,147.41,yellow birch
371,9.6,64.0,715.85,yellow birch
371,5.9,53.6,186.87,yellow birch
371,6.3,36.3,148.84,yellow birch
371,7.6,56.1,331.83,yellow birch
371,8.8,63.4,535.71,yellow birch
371,8.4,68.6,489.35,yellow birch
371,5.7,37.4,138.11,yellow birch
371,6.8,54.8,302.71,yellow birch
371,6.4,50.9,210.88,yellow birch
371,8.0,73.8,447.19,yellow birch
371,9.3,68.5,592.84,yellow birch
371,6.8,60.9,277.66,yellow birch
371,8.0,51.4,376.9,yellow birch
371,9.1,52.4,336.24,yellow birch
371,7.6,57.3,350.93,yellow birch
371,8.2,71.0,493.01,yellow birch
371,8.8,67.9,524.62,yellow birch
371,7.7,58.7,359.23,yellow birch
371,8.2,54.1,383.64,yellow birch
371,5.8,37.3,120.41,yellow birch
371,7.0,55.0,287.56,yellow birch
371,5.5,36.7,105.07,yellow birch
371,8.7,49.0,329.57,yellow birch
371,7.5,52.5,269.85,yellow birch
371,7.1,53.3,271.13,yellow birch
371,6.2,35.3,137.98,yellow birch
371,6.9,43.0,216.39,yellow birch
371,7.2,61.7,328.27,yellow birch
371,7.7,53.2,350.95,yellow birch
371,6.7,45.7,240.09,yellow birch
371,6.6,47.2,252.02,yellow birch
371,13.1,53.0,1094.06,yellow birch
371,6.5,51.9,277.18,yellow birch
371,4.6,39.7,86.67,yellow birch
371,4.9,41.6,100.62,yellow birch
371,7.4,61.0,374.68,yellow birch
371,7.2,47.3,285.01,yellow birch
371,6.3,47.5,236.42,yellow birch
371,10.0,49.3,606.55,yellow birch
371,12.1,61.8,990.29,yellow birch
371,15.2,59.5,1726.33,yellow birch
371,10.3,64.9,842.15,yellow birch
371,3.6,27.8,48.59,yellow birch
371,3.2,34.6,36.81,yellow birch
371,8.7,51.5,445.32,yellow birch
371,4.8,27.3,95.84,yellow birch
371,5.0,49.6,114.2,yellow birch
371,7.9,57.7,481.76,yellow birch
371,5.1,51.3,79.04,yellow birch
371,12.1,71.9,1223.05,yellow birch
371,11.6,73.9,1111.05,yellow birch
371,14.4,46.0,1206.06,yellow birch
371,13.5,45.5,936.98,yellow birch
371,19.0,70.4,2836.21,yellow birch
371,7.5,60.2,348.0,yellow birch
371,15.2,68.4,1893.73,yellow birch
371,7.8,54.7,428.02,yellow birch
371,7.0,58.0,303.7,yellow birch
371,25.4,77.0,5652.39,yellow birch
371,10.2,67.8,837.04,yellow birch
371,5.2,38.4,76.41,yellow birch
371,28.4,72.5,6660.09,yellow birch
371,3.5,33.2,45.47,yellow birch
371,13.5,75.4,1362.12,yellow birch
371,3.5,39.3,45.47,yellow birch
371,6.4,49.0,172.08,yellow birch
371,8.3,42.8,372.35,yellow birch
371,8.0,58.9,478.65,yellow birch
371,10.0,57.2,666.17,yellow birch
371,10.4,59.9,733.21,yellow birch
371,17.5,57.0,2020.8,yellow birch
371,15.4,60.8,1608.93,yellow birch
371,19.0,63.6,2519.32,yellow birch
371,25.8,63.3,4447.08,yellow birch
371,14.0,60.2,1436.57,yellow birch
371,7.3,44.2,264.06,yellow birch
371,11.1,47.9,746.55,yellow birch
371,8.5,71.1,549.93,yellow birch
371,17.0,69.5,2309.15,yellow birch
371,17.0,63.9,2182.3,yellow birch
371,15.0,43.6,1303.48,yellow birch
371,20.1,77.6,3494.16,yellow birch
371,19.7,67.4,3053.34,yellow birch
371,8.7,59.5,514.63,yellow birch
371,1.3,18.0,4.45,yellow birch
371,9.4,45.9,510.28,yellow birch
371,4.2,39.3,69.92,yellow birch
371,4.3,47.3,73.91,yellow birch
371,20.3,50.9,2691.31,yellow birch
371,1.1,19.3,3.03,yellow birch
371,4.6,46.3,86.67,yellow birch
371,11.9,52.4,917.45,yellow birch
371,6.5,50.9,234.34,yellow birch
371,13.4,80.1,1562.32,yellow birch
371,12.8,44.2,948.89,yellow birch
371,6.0,36.6,152.22,yellow birch
371,2.4,28.5,18.69,yellow birch
371,10.7,74.0,1025.3,yellow birch
541,22.3,108.0,5306.14,white ash
541,17.4,103.9,3198.58,white ash
541,17.4,102.4,3134.83,white ash
541,17.7,106.4,3230.47,white ash
541,19.0,94.0,3416.1,white ash
541,18.8,105.9,3629.8,white ash
541,22.0,94.9,4654.02,white ash
541,14.3,85.1,1964.94,white ash
541,13.4,68.3,1472.8,white ash
541,14.8,81.4,2076.26,white ash
541,13.8,72.9,1556.4,white ash
541,13.3,72.0,1512.38,white ash
541,10.0,68.8,849.96,white ash
541,11.8,75.9,1266.78,white ash
541,9.1,49.9,526.78,white ash
541,17.4,77.7,2627.4,white ash
541,13.6,70.9,1595.14,white ash
541,14.8,76.1,1895.56,white ash
541,16.2,76.6,2415.31,white ash
541,7.0,56.8,291.88,white ash
541,22.5,106.0,5242.64,white ash
541,21.7,102.0,4966.71,white ash
541,17.0,82.0,2638.87,white ash
541,6.9,45.6,243.51,white ash
541,8.6,80.1,512.53,white ash
541,6.8,80.4,296.67,white ash
541,7.0,81.5,323.91,white ash
541,5.9,67.2,191.11,white ash
541,19.4,93.3,2710.11,white ash
541,14.6,90.8,1619.29,white ash
541,22.5,110.1,4293.04,white ash
541,6.9,66.8,306.96,white ash
541,4.9,46.7,90.77,white ash
541,9.3,58.3,424.98,white ash
541,4.0,46.5,54.85,white ash
541,10.6,56.7,788.28,white ash
541,6.7,58.9,304.03,white ash
541,7.8,69.6,499.69,white ash
541,11.0,76.9,1147.22,white ash
541,4.8,27.0,86.24,white ash
541,9.3,69.8,699.09,white ash
541,12.4,64.7,1234.39,white ash
541,3.6,45.2,42.23,white ash
541,6.3,54.7,233.89,white ash
541,16.5,83.2,2359.65,white ash
541,7.9,85.9,547.05,white ash
541,4.5,38.2,73.48,white ash
541,6.2,59.0,256.0,white ash
541,11.4,66.0,996.04,white ash
541,15.2,82.3,2063.6,white ash
541,4.2,43.2,61.91,white ash
541,3.9,52.3,51.51,white ash
541,4.8,54.0,86.24,white ash
541,9.9,72.4,794.21,white ash
541,13.7,72.6,1489.59,white ash
541,30.1,93.8,8784.48,white ash
541,8.6,63.7,547.29,white ash
541,18.5,106.5,3294.38,white ash
541,4.1,45.0,58.32,white ash
541,11.3,73.4,1123.19,white ash
541,4.7,49.9,81.85,white ash
541,17.8,104.0,3463.09,white ash
541,30.0,125.3,10477.67,white ash
541,13.4,93.3,1843.83,white ash
541,9.8,65.9,747.63,white ash
541,13.4,73.2,1342.8,white ash
541,17.3,72.7,2471.47,white ash
541,17.4,75.1,2584.91,white ash
541,8.5,77.8,629.13,white ash
541,21.2,94.1,4353.27,white ash
541,9.0,60.8,566.85,white ash
541,14.0,80.1,1811.84,white ash
541,11.0,56.7,859.36,white ash
543,6.2,44.9,173.78,black ash
543,7.8,51.1,259.38,black ash
543,7.0,51.4,229.62,black ash
543,8.5,48.8,304.39,black ash
543,8.1,54.4,323.3,black ash
543,6.6,58.5,210.78,black ash
543,7.5,56.3,331.89,black ash
543,6.5,48.2,195.13,black ash
543,6.9,50.0,261.28,black ash
543,11.4,66.0,875.73,black ash
543,15.2,64.7,1421.89,black ash
543,11.0,51.8,648.58,black ash
543,4.0,27.4,54.85,black ash
543,3.9,34.6,51.51,black ash
543,8.4,51.2,405.63,black ash
543,6.4,49.1,205.81,black ash
543,13.7,70.5,1339.18,black ash
543,4.7,40.4,81.85,black ash
743,6.7,70.0,229.98,bigtooth aspen
743,9.2,67.3,376.71,bigtooth aspen
743,6.0,61.1,150.47,bigtooth aspen
743,10.0,72.6,501.85,bigtooth aspen
743,9.0,86.0,434.02,bigtooth aspen
743,7.3,66.7,254.41,bigtooth aspen
743,10.5,83.3,585.44,bigtooth aspen
743,9.5,79.5,478.41,bigtooth aspen
743,16.0,96.9,1468.32,bigtooth aspen
743,17.0,89.3,1672.31,bigtooth aspen
743,11.7,85.9,736.6,bigtooth aspen
743,10.6,84.9,638.66,bigtooth aspen
743,8.6,86.6,263.38,bigtooth aspen
743,8.9,61.0,285.66,bigtooth aspen
743,6.7,42.7,156.4,bigtooth aspen
743,6.7,51.8,164.94,bigtooth aspen
743,7.1,64.3,232.24,bigtooth aspen
743,6.1,52.3,134.98,bigtooth aspen
743,8.6,66.0,323.14,bigtooth aspen
743,7.2,46.6,164.81,bigtooth aspen
743,5.6,59.7,135.97,bigtooth aspen
743,7.4,30.0,171.61,bigtooth aspen
743,7.0,49.9,166.59,bigtooth aspen
743,8.9,57.8,333.09,bigtooth aspen
743,6.3,55.0,147.14,bigtooth aspen
743,6.7,60.8,195.65,bigtooth aspen
743,6.6,66.0,211.05,bigtooth aspen
743,6.3,65.6,182.75,bigtooth aspen
743,8.9,77.0,380.07,bigtooth aspen
743,7.6,64.9,261.91,bigtooth aspen
743,8.5,73.8,360.56,bigtooth aspen
743,7.4,65.4,267.63,bigtooth aspen
743,7.1,55.9,207.76,bigtooth aspen
743,6.6,55.7,177.17,bigtooth aspen
743,8.4,63.0,314.18,bigtooth aspen
743,9.6,72.6,541.72,bigtooth aspen
743,6.7,55.6,210.91,bigtooth aspen
743,12.3,73.5,949.93,bigtooth aspen
743,9.4,59.4,459.04,bigtooth aspen
743,14.4,76.0,1336.15,bigtooth aspen
743,4.0,35.5,42.87,bigtooth aspen
743,7.9,47.5,293.8,bigtooth aspen
743,7.0,62.3,305.59,bigtooth aspen
743,9.3,50.4,380.36,bigtooth aspen
743,15.2,87.9,1612.15,bigtooth aspen
743,11.0,82.8,812.25,bigtooth aspen
743,8.4,59.1,328.62,bigtooth aspen
743,16.8,65.8,1442.32,bigtooth aspen
743,15.3,73.5,1277.49,bigtooth aspen
743,11.7,85.1,916.88,bigtooth aspen
743,7.7,83.7,385.2,bigtooth aspen
743,15.0,99.0,1766.32,bigtooth aspen
743,12.1,77.8,950.87,bigtooth aspen
743,3.6,44.4,33.37,bigtooth aspen
743,5.5,59.6,147.57,bigtooth aspen
743,11.7,70.3,860.83,bigtooth aspen
743,4.5,37.2,56.74,bigtooth aspen
743,7.9,53.3,272.61,bigtooth aspen
743,11.6,75.2,843.44,bigtooth aspen
743,16.6,103.6,2140.71,bigtooth aspen
743,11.4,57.1,647.16,bigtooth aspen
746,5.7,58.6,136.52,quaking aspen
746,7.4,62.0,235.04,quaking aspen
746,6.3,63.5,175.52,quaking aspen
746,7.0,67.8,223.71,quaking aspen
746,4.2,49.3,48.15,quaking aspen
746,7.1,72.6,239.59,quaking aspen
746,7.5,76.0,273.49,quaking aspen
746,7.3,75.8,259.33,quaking aspen
746,7.4,76.1,266.79,quaking aspen
746,6.0,71.5,170.87,quaking aspen
746,7.0,75.0,237.78,quaking aspen
